 s                 E                  ept          Ef                  el3b          deds             ynorm           etanorm    
0.120568 	  -28.2468426 	    0.0000000 	  -28.2468426 	    0.0000823 	    -2.7104927 	    1.3169826 	    3.4770678 
0.121719 	  -28.2498908 	    0.0000000 	  -28.2498908 	    0.0000849 	    -2.6494218 	    1.3215529 	    3.4561688 
0.122869 	  -28.2528396 	    0.0000000 	  -28.2528396 	    0.0000874 	    -2.5629534 	    1.2811327 	    3.3916457 
0.125502 	  -28.2592459 	    0.0000000 	  -28.2592459 	    0.0000934 	    -2.4334903 	    1.2789704 	    3.3296708 
0.126522 	  -28.2617156 	    0.0000000 	  -28.2617156 	    0.0000958 	    -2.4212997 	    1.3006526 	    3.3300846 
0.127542 	  -28.2640840 	    0.0000000 	  -28.2640840 	    0.0000982 	    -2.3220247 	    1.2316163 	    3.2433435 
0.129886 	  -28.2693216 	    0.0000000 	  -28.2693216 	    0.0001038 	    -2.2341599 	    1.2323591 	    3.1946974 
0.130919 	  -28.2715847 	    0.0000000 	  -28.2715847 	    0.0001064 	    -2.1917424 	    1.2291144 	    3.1722775 
0.131951 	  -28.2737823 	    0.0000000 	  -28.2737823 	    0.0001089 	    -2.1281848 	    1.1900252 	    3.1151529 
0.134614 	  -28.2791826 	    0.0000000 	  -28.2791826 	    0.0001156 	    -2.0283842 	    1.1820635 	    3.0558066 
0.135771 	  -28.2815005 	    0.0000000 	  -28.2815005 	    0.0001185 	    -2.0033499 	    1.1979414 	    3.0509299 
0.136928 	  -28.2837302 	    0.0000000 	  -28.2837302 	    0.0001215 	    -1.9270702 	    1.1493121 	    2.9840252 
0.139514 	  -28.2884915 	    0.0000000 	  -28.2884915 	    0.0001283 	    -1.8406873 	    1.1564718 	    2.9444696 
0.140517 	  -28.2903364 	    0.0000000 	  -28.2903364 	    0.0001310 	    -1.8409560 	    1.1770938 	    2.9485941 
0.141519 	  -28.2921035 	    0.0000000 	  -28.2921035 	    0.0001337 	    -1.7632827 	    1.1055478 	    2.8636222 
0.143868 	  -28.2960985 	    0.0000000 	  -28.2960985 	    0.0001400 	    -1.7004578 	    1.1090525 	    2.8277652 
0.144922 	  -28.2978655 	    0.0000000 	  -28.2978655 	    0.0001429 	    -1.6765133 	    1.1085998 	    2.8113347 
0.145976 	  -28.2995775 	    0.0000000 	  -28.2995775 	    0.0001458 	    -1.6242466 	    1.0690483 	    2.7574473 
0.148679 	  -28.3037725 	    0.0000000 	  -28.3037725 	    0.0001534 	    -1.5519455 	    1.0668566 	    2.7132109 
0.149831 	  -28.3055499 	    0.0000000 	  -28.3055499 	    0.0001566 	    -1.5435149 	    1.0895137 	    2.7190507 
0.150982 	  -28.3072543 	    0.0000000 	  -28.3072543 	    0.0001599 	    -1.4800914 	    1.0341603 	    2.6494832 
0.153519 	  -28.3108489 	    0.0000000 	  -28.3108489 	    0.0001672 	    -1.4168556 	    1.0480071 	    2.6261719 
0.154505 	  -28.3122607 	    0.0000000 	  -28.3122607 	    0.0001701 	    -1.4323585 	    1.0693625 	    2.6340800 
